variant,scenario,algorithm,distance_mean,distance_ci_low,distance_ci_high,wait_mean,wait_ci_low,wait_ci_high,pdelay_mean,pdelay_ci_low,pdelay_ci_high,runtime_ms_mean,reservation_accept_rate,fairness_jain,reservation_rejection_rate,load_multiplier,top_k_sampled,weights_distance,weights_wait,weights_cost
erlang_sensitivity,mixed,queue_aware,3.003008,2.86050093,3.14872794,218003.3916317837,183952.71955240707,256003.21514473655,0.28189350899381127,0.24593009526588452,0.3159556501088855,2.1040472600143403,0.876,0.0240643770214076,0.0,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,queue_aware,3.003008,2.86050093,3.14872794,218003.3916317837,183952.71955240707,256003.21514473655,0.28189350899381127,0.24593009526588452,0.3159556501088855,2.1040472600143403,0.876,0.0285946310720699,0.02,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,queue_aware,3.003008,2.86050093,3.14872794,218003.3916317837,183952.71955240707,256003.21514473655,0.28189350899381127,0.24593009526588452,0.3159556501088855,2.1040472600143403,0.876,0.0461178033167924,0.29,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,queue_aware,3.003008,2.86050093,3.14872794,218003.3916317837,183952.71955240707,256003.21514473655,0.28189350899381127,0.24593009526588452,0.3159556501088855,2.1040472600143403,0.876,0.0504764981424648,0.31,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,range_aware,5.348358599999999,5.191414020000001,5.512983634999999,5.4853283594305196e-11,1.4688170021642152e-16,2.1936242242117428e-10,1.5770579909762543e-11,6.663390968677975e-17,4.770545193421096e-11,1.7639148020680295,1.0,0.0033781455602384,0.0,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,range_aware,5.348358599999999,5.191414020000001,5.512983634999999,5.4853283594305196e-11,1.4688170021642152e-16,2.1936242242117428e-10,1.5770579909762543e-11,6.663390968677975e-17,4.770545193421096e-11,1.7639148020680295,1.0,0.0033781455602384,0.0,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,range_aware,5.348358599999999,5.191414020000001,5.512983634999999,5.4853283594305196e-11,1.4688170021642152e-16,2.1936242242117428e-10,1.5770579909762543e-11,6.663390968677975e-17,4.770545193421096e-11,1.7639148020680295,1.0,0.0033781455602384,0.0,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,range_aware,5.348358599999999,5.191414020000001,5.512983634999999,5.4853283594305196e-11,1.4688170021642152e-16,2.1936242242117428e-10,1.5770579909762543e-11,6.663390968677975e-17,4.770545193421096e-11,1.7639148020680295,1.0,0.0033112582781456,0.0,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,range_aware,5.348358599999999,5.191414020000001,5.512983634999999,5.4853283594305196e-11,1.4688170021642152e-16,2.1936242242117428e-10,1.5770579909762543e-11,6.663390968677975e-17,4.770545193421096e-11,1.7639148020680295,1.0,0.0033781455602384,0.0,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,static_queue,2.8805166000000004,2.726891215,3.0358295150000005,126005.13708465216,98004.99321596119,156004.6879594813,0.21620084098236428,0.18747909193263038,0.2462669617699503,1.6539300698350416,0.864,0.0265751065661773,0.0,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,static_queue,2.8805166000000004,2.726891215,3.0358295150000005,126005.13708465216,98004.99321596119,156004.6879594813,0.21620084098236428,0.18747909193263038,0.2462669617699503,1.6539300698350416,0.864,0.0239946252039543,0.03,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,static_queue,2.8805166000000004,2.726891215,3.0358295150000005,126005.13708465216,98004.99321596119,156004.6879594813,0.21620084098236428,0.18747909193263038,0.2462669617699503,1.6539300698350416,0.864,0.0274110784614709,0.06,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,static_queue,2.8805166000000004,2.726891215,3.0358295150000005,126005.13708465216,98004.99321596119,156004.6879594813,0.21620084098236428,0.18747909193263038,0.2462669617699503,1.6539300698350416,0.864,0.0461178033167924,0.28,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,mixed,static_queue,2.8805166000000004,2.726891215,3.0358295150000005,126005.13708465216,98004.99321596119,156004.6879594813,0.21620084098236428,0.18747909193263038,0.2462669617699503,1.6539300698350416,0.864,0.0504764981424648,0.31,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,cost_optimized,0.8148692000000001,0.7609140600000001,0.86624028,244002.79655315314,206003.29651131527,284002.39070480166,0.3036793237175073,0.2676092519885415,0.3418749566006847,1.8066315320465947,0.786,0.024029450494526,0.02,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,cost_optimized,0.8148692000000001,0.7609140600000001,0.86624028,244002.79655315314,206003.29651131527,284002.39070480166,0.3036793237175073,0.2676092519885415,0.3418749566006847,1.8066315320465947,0.786,0.0253154302610527,0.09,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,cost_optimized,0.8148692000000001,0.7609140600000001,0.86624028,244002.79655315314,206003.29651131527,284002.39070480166,0.3036793237175073,0.2676092519885415,0.3418749566006847,1.8066315320465947,0.786,0.0485521741663591,0.12,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,cost_optimized,0.8148692000000001,0.7609140600000001,0.86624028,244002.79655315314,206003.29651131527,284002.39070480166,0.3036793237175073,0.2676092519885415,0.3418749566006847,1.8066315320465947,0.786,0.0548221569229419,0.45,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,cost_optimized,0.8148692000000001,0.7609140600000001,0.86624028,244002.79655315314,206003.29651131527,284002.39070480166,0.3036793237175073,0.2676092519885415,0.3418749566006847,1.8066315320465947,0.786,0.0572882055042507,0.39,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,dijkstra,0.8209444000000001,0.76939462,0.87694081,226023.9077500191,188026.30109740462,262023.35875343013,0.45524845126518415,0.4214801268849901,0.49006721772234524,54.64392045207205,0.606,0.0578891307368128,0.37,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,dijkstra,0.8209444000000001,0.76939462,0.87694081,226023.9077500191,188026.30109740462,262023.35875343013,0.45524845126518415,0.4214801268849901,0.49006721772234524,54.64392045207205,0.606,0.0582968006715791,0.36,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,dijkstra,0.8209444000000001,0.76939462,0.87694081,226023.9077500191,188026.30109740462,262023.35875343013,0.45524845126518415,0.4214801268849901,0.49006721772234524,54.64392045207205,0.606,0.0890123193049918,0.42,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,dijkstra,0.8209444000000001,0.76939462,0.87694081,226023.9077500191,188026.30109740462,262023.35875343013,0.45524845126518415,0.4214801268849901,0.49006721772234524,54.64392045207205,0.606,0.0641716720570871,0.36,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,dijkstra,0.8209444000000001,0.76939462,0.87694081,226023.9077500191,188026.30109740462,262023.35875343013,0.45524845126518415,0.4214801268849901,0.49006721772234524,54.64392045207205,0.606,0.0670295198005201,0.46,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,nearest,0.6612235999999999,0.60738498,0.716024785,246022.17218100355,212021.79453088343,286018.6245552324,0.46112883701561647,0.4311917375155941,0.4956066993682823,0.8138995658955537,0.598,0.051099664786199,0.45,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,nearest,0.6612235999999999,0.60738498,0.716024785,246022.17218100355,212021.79453088343,286018.6245552324,0.46112883701561647,0.4311917375155941,0.4956066993682823,0.8138995658955537,0.598,0.0506308605221054,0.35,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,nearest,0.6612235999999999,0.60738498,0.716024785,246022.17218100355,212021.79453088343,286018.6245552324,0.46112883701561647,0.4311917375155941,0.4956066993682823,0.8138995658955537,0.598,0.0673019975232864,0.35,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,nearest,0.6612235999999999,0.60738498,0.716024785,246022.17218100355,212021.79453088343,286018.6245552324,0.46112883701561647,0.4311917375155941,0.4956066993682823,0.8138995658955537,0.598,0.0548221569229419,0.46,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,nearest,0.6612235999999999,0.60738498,0.716024785,246022.17218100355,212021.79453088343,286018.6245552324,0.46112883701561647,0.4311917375155941,0.4956066993682823,0.8138995658955537,0.598,0.0572882055042507,0.4,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,queue_aware,0.9442186000000001,0.882864595,1.0087796350000002,286001.60905556125,248001.56205697413,324001.41292564827,0.3232418363475099,0.284793464196802,0.3594047143114445,2.0838668580836384,0.848,0.0415987220872574,0.0,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,queue_aware,0.9442186000000001,0.882864595,1.0087796350000002,286001.60905556125,248001.56205697413,324001.41292564827,0.3232418363475099,0.284793464196802,0.3594047143114445,2.0838668580836384,0.848,0.0325270950701934,0.0,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,queue_aware,0.9442186000000001,0.882864595,1.0087796350000002,286001.60905556125,248001.56205697413,324001.41292564827,0.3232418363475099,0.284793464196802,0.3594047143114445,2.0838668580836384,0.848,0.0390478570536049,0.0,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,queue_aware,0.9442186000000001,0.882864595,1.0087796350000002,286001.60905556125,248001.56205697413,324001.41292564827,0.3232418363475099,0.284793464196802,0.3594047143114445,2.0838668580836384,0.848,0.0548221569229419,0.42,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,queue_aware,0.9442186000000001,0.882864595,1.0087796350000002,286001.60905556125,248001.56205697413,324001.41292564827,0.3232418363475099,0.284793464196802,0.3594047143114445,2.0838668580836384,0.848,0.0572882055042507,0.34,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,range_aware,3.1382654000000003,3.0277615749999995,3.2480907,1.4263965371276214e-16,1.169281129555716e-16,1.6830467333953868e-16,6.59716825586398e-17,5.4762208392401775e-17,7.718145503871842e-17,1.7697807520598872,1.0,0.0033112582781456,0.0,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,range_aware,3.1382654000000003,3.0277615749999995,3.2480907,1.4263965371276214e-16,1.169281129555716e-16,1.6830467333953868e-16,6.59716825586398e-17,5.4762208392401775e-17,7.718145503871842e-17,1.7697807520598872,1.0,0.0033112582781456,0.0,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,range_aware,3.1382654000000003,3.0277615749999995,3.2480907,1.4263965371276214e-16,1.169281129555716e-16,1.6830467333953868e-16,6.59716825586398e-17,5.4762208392401775e-17,7.718145503871842e-17,1.7697807520598872,1.0,0.0033112582781456,0.0,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,range_aware,3.1382654000000003,3.0277615749999995,3.2480907,1.4263965371276214e-16,1.169281129555716e-16,1.6830467333953868e-16,6.59716825586398e-17,5.4762208392401775e-17,7.718145503871842e-17,1.7697807520598872,1.0,0.0033112582781456,0.0,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,range_aware,3.1382654000000003,3.0277615749999995,3.2480907,1.4263965371276214e-16,1.169281129555716e-16,1.6830467333953868e-16,6.59716825586398e-17,5.4762208392401775e-17,7.718145503871842e-17,1.7697807520598872,1.0,0.0033112582781456,0.0,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,static_queue,0.8702908000000001,0.818102415,0.92365729,244002.19603679157,204002.9547917423,282002.0350603727,0.2847743937648591,0.24877671271738833,0.3220486996643058,1.6409072200622177,0.81,0.0231233119982241,0.01,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,static_queue,0.8702908000000001,0.818102415,0.92365729,244002.19603679157,204002.9547917423,282002.0350603727,0.2847743937648591,0.24877671271738833,0.3220486996643058,1.6409072200622177,0.81,0.021117718610623,0.03,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,static_queue,0.8702908000000001,0.818102415,0.92365729,244002.19603679157,204002.9547917423,282002.0350603727,0.2847743937648591,0.24877671271738833,0.3220486996643058,1.6409072200622177,0.81,0.0369560075685903,0.06,1.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,static_queue,0.8702908000000001,0.818102415,0.92365729,244002.19603679157,204002.9547917423,282002.0350603727,0.2847743937648591,0.24877671271738833,0.3220486996643058,1.6409072200622177,0.81,0.0548221569229419,0.44,2.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
erlang_sensitivity,urban,static_queue,0.8702908000000001,0.818102415,0.92365729,244002.19603679157,204002.9547917423,282002.0350603727,0.2847743937648591,0.24877671271738833,0.3220486996643058,1.6409072200622177,0.81,0.0572882055042507,0.41,3.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,highway,cost_optimized,6.663226000000001,5.879278650000001,7.459046975,4.472600074486277,3.7551975927171095,5.215473947024721,0.13591332235064127,0.11541924257325603,0.15693656812484919,1.7259103396645514,0.86,0.0151614390024986,0.14,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,highway,dijkstra,6.863421,6.092768599999999,7.745466825,85.74524801402525,70.05191760727504,101.50736213161174,0.4570310584794488,0.3792029513433571,0.5272568489722402,50.717579160118476,0.66,0.0279195470332689,0.34,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,highway,nearest,6.6475,5.850974925,7.51367465,19.929667177175105,10.88344636906383,30.163911208211516,0.19937839096647306,0.16046780525124818,0.2463412462723912,0.7787987003393937,0.82,0.0163116171337226,0.18,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,highway,queue_aware,6.942486,6.141011400000001,7.746723199999999,0.3850380474118651,0.16413015910185838,0.6627585258966869,0.015602941193999716,0.008208769765541435,0.025447896049682207,2.0743340497574536,1.0,0.0111116049602204,0.0,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,highway,range_aware,9.009670999999999,8.168600925000002,9.862906874999998,2.352212535180811e-07,3.1417691563078644e-09,5.814554944459829e-07,4.2559757339283114e-08,5.781441456387892e-10,1.051746061866386e-07,1.7076231794635532,1.0,0.0040668856277888,0.0,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,highway,static_queue,6.926194000000001,6.130540324999999,7.68345825,0.22794035542804014,0.10828126103055608,0.4169768565409757,0.011118291461342253,0.006613538802401149,0.0177845528269334,1.5910385899769608,0.99,0.0122006568833666,0.01,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,mixed,cost_optimized,2.647195,2.33696135,2.9437414499999996,4.196411419943056,3.5385127891721835,4.921581150705238,0.13241589857624,0.11211456032840962,0.15241326487064782,1.6585750604281202,0.8,0.0385927538245419,0.2,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,mixed,dijkstra,2.7289869999999996,2.419641025,3.0634983249999994,81.65996982610498,66.53301981895504,95.84880505963665,0.4535325302164576,0.3839951327015914,0.5228273460866764,50.23134150033002,0.61,0.0541055274206812,0.39,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,mixed,nearest,2.56017,2.2197152750000004,2.8570700500000004,59.23278559452689,43.942817794934435,73.31238148628452,0.3800672798937174,0.3197980180734419,0.4404459236511501,0.765504880255321,0.68,0.0514170540084735,0.32,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,mixed,queue_aware,2.9058250000000005,2.58687995,3.2218100499999998,1.173341206563296,0.7666894813256724,1.6397010026767949,0.0441656346930354,0.03184180703414948,0.058107985904397176,1.9429455700446852,1.0,0.0297240419941265,0.0,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,mixed,range_aware,5.297199999999999,4.924226625000001,5.6518876250000005,2.771836529982127e-13,4.620905286873389e-21,6.929591255641737e-13,8.454101495694015e-14,2.2180345376992267e-21,2.113525340652985e-13,1.67583619018842,1.0,0.0034463554102265,0.0,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,mixed,static_queue,2.813091,2.5179192,3.134149575,0.7729347868185218,0.49246680501698903,1.1085001561099894,0.0340377169242731,0.024995342686959285,0.04389095401005685,1.5309618502215017,0.96,0.0266606946710603,0.04,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,urban,cost_optimized,0.848291,0.7475802499999997,0.97022125,3.5055341303298944,2.8026436379515665,4.233223269917226,0.10809061831045039,0.08667859841612355,0.129536449836515,1.6617598201264627,0.9,0.0361491078400185,0.1,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,urban,dijkstra,0.8337210000000002,0.7162051,0.9548208249999999,102.04074384120666,86.72353214259829,116.20911759473857,0.542310627054142,0.47210750678456204,0.6091905051863024,50.316175489424495,0.46,0.0634340666311435,0.54,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,urban,nearest,0.65575,0.547422325,0.7680613000000001,99.98854514400819,85.51897111709704,115.90295158403421,0.5209960893173987,0.4488207395370556,0.5881248963547849,0.7888336502946913,0.54,0.0589191864438735,0.46,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,urban,queue_aware,1.042224,0.8991611249999999,1.1811223,1.5586382438388031,1.0721259078850054,2.089478709091557,0.05596192690950771,0.04112234197478229,0.07389673869761808,2.013233819961897,1.0,0.0333796197393719,0.0,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,urban,range_aware,3.1154990000000002,2.881521275,3.3625702000000004,4.620905286873389e-21,4.620905286873389e-21,4.620905286873389e-21,2.2180345376992267e-21,2.2180345376992267e-21,2.2180345376992267e-21,1.6396534396335483,1.0,0.0033112582781456,0.0,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
queue_stress,urban,static_queue,0.9273600000000001,0.8012227249999999,1.04686335,1.3967523502889225,0.8845936010525975,1.9146056925226727,0.04773711568244905,0.03174224057265967,0.0645538366257019,1.5480734098673565,0.92,0.0296176947955786,0.08,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,highway,cost_optimized,7.039601,6.036153924999999,7.978348525000001,1.076253404330113,0.8214930846275151,1.3342605796803588,0.04132514918261569,0.03211711817498447,0.050658698741275196,1.689098429560545,0.89,0.0386829238101132,0.11,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,highway,dijkstra,7.082326,6.064660474999999,8.070730075,25.656376468188295,21.8938141978105,29.515629875527363,0.33287233657839105,0.2869409827079749,0.37630129883460506,50.3390198598936,0.55,0.0520638094048065,0.45,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,highway,nearest,6.875408999999999,5.939130899999999,7.88242965,18.820425435687977,14.929248109408329,22.391963860396604,0.2563023808160937,0.21501763538837057,0.2976787178294948,0.7600628603540827,0.63,0.0413907284768211,0.37,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,highway,queue_aware,7.526962,6.551772774999999,8.4577998,0.04003959126097273,0.022820836062624923,0.05632590869924732,0.002598935116156904,0.0016166423634299593,0.003703529232450413,2.000286489565042,1.0,0.0288940512927198,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,highway,range_aware,9.329026,8.365797,10.4230399,0.4000000002676831,2.1686003966236277e-10,1.2000000003185063,0.0050000000635755095,5.1549175231059114e-11,0.015000000070491253,1.664829949659179,0.99,0.0103412188574194,0.01,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,highway,static_queue,7.592217000000001,6.565181875,8.605929425000001,0.05203147333995958,0.03467728427461167,0.07281308806788263,0.0033422280114524957,0.002247648505771899,0.004442418624339568,1.5267020901228534,1.0,0.036307656558615,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,mixed,cost_optimized,3.2306539999999995,2.8929452249999996,3.5831329,0.7823943039657574,0.5686880512860069,1.0096286384935578,0.031066552073596553,0.023179240846610813,0.039545048080381416,1.694161940322374,0.91,0.0639239049835076,0.09,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,mixed,dijkstra,2.9658629999999992,2.6420437750000003,3.3117383,24.8534001937612,20.960869664826344,28.39065389774415,0.32273351301510145,0.2780022639311448,0.36809843194500225,50.381955510092666,0.69,0.0991394694055597,0.31,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,mixed,nearest,2.8743489999999996,2.5328030499999996,3.251690575,23.85158480688417,20.137788345465317,27.693674274136185,0.3147720273635822,0.2690909888189153,0.35556519527480057,0.7674902903818293,0.59,0.0935383694391439,0.41,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,mixed,queue_aware,3.6692540000000005,3.3327729250000004,3.99588115,0.09273199894608933,0.07118329805228259,0.1162782966589384,0.005875470411852523,0.004562842526785454,0.007430368914199469,1.974683940061368,1.0,0.0565061139615306,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,mixed,range_aware,5.3350100000000005,4.948339025,5.7725743,1.0479413917240108e-06,2.7492061497762354e-10,3.143209768767149e-06,1.4428874814101168e-07,6.18586937174412e-11,4.320951639958655e-07,1.6759070201806026,1.0,0.0102199329572398,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,mixed,static_queue,3.5210250000000007,3.176290075,3.8753475499999994,0.10261037297283022,0.07959520760214502,0.12597570566077862,0.006556146948985971,0.005196163115081739,0.007988459627026068,1.5206166501593543,0.98,0.0482690711099955,0.02,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,urban,cost_optimized,1.190283,1.0508931250000002,1.3389718750000001,0.7696898731675139,0.5507327365131887,1.0034315336291277,0.03031816040445412,0.02163037666426821,0.039247398889897284,1.6752385498693911,0.92,0.0546412257119751,0.08,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,urban,dijkstra,0.9777040000000001,0.84013455,1.122055025,25.714625130076392,22.109541460631707,29.631815337490423,0.334575543427529,0.28878260575733494,0.3773320205666776,51.43352448933001,0.59,0.0909686340149916,0.41,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,urban,nearest,0.893453,0.773852925,1.02103605,26.94045103245816,23.444623695872604,30.408168825318555,0.35050158688649746,0.3076227990077096,0.38939463681689496,0.7653503300389275,0.59,0.0985493535162409,0.41,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,urban,queue_aware,1.561616,1.4106733499999997,1.7144090499999998,0.09778914379802622,0.07578905378181632,0.12061784548666506,0.006256089720509794,0.004930292648922,0.007651114664386782,1.9560816400189651,1.0,0.0532356636357828,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,urban,range_aware,3.1276750000000004,2.8912627250000003,3.3509240750000004,2.0257389902886368e-10,1.4470143492571518e-10,2.676811494798265e-10,4.811210231142416e-11,3.4366741284432735e-11,6.35756334667895e-11,1.6578541993658291,1.0,0.0093591245849228,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
topk_robustness,urban,static_queue,1.45881,1.310614475,1.61706465,0.063952014447472,0.04700600899816222,0.08249179049401391,0.004265018471487008,0.0031795837909146425,0.005435571763529873,1.554513950322871,1.0,0.0467691847195719,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
